2025-06-08 13:38:30.208 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@iot-cloud-gateway -> [{"instanceId":"10.20.10.229#8080#DEFAULT#DEFAULT_GROUP@@iot-cloud-gateway","ip":"10.20.10.229","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@iot-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
2025-06-08 13:38:30.208 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@iot-cloud-iot -> [{"instanceId":"10.20.10.229#8083#DEFAULT#DEFAULT_GROUP@@iot-cloud-iot","ip":"10.20.10.229","port":8083,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@iot-cloud-iot","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
2025-06-08 13:38:30.208 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@iot-cloud-content -> [{"instanceId":"10.20.10.229#8081#DEFAULT#DEFAULT_GROUP@@iot-cloud-content","ip":"10.20.10.229","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@iot-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
2025-06-08 13:38:30.279 [main] INFO  c.a.c.n.discovery.NacosDiscoveryHeartBeatPublisher - Start nacos heartBeat task scheduler.
2025-06-08 13:38:30.313 [main] INFO  top.dl.GatewayApplication - Started GatewayApplication in 8.859 seconds (process running for 10.145)
2025-06-08 13:38:30.322 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-06-08 13:38:30.322 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-06-08 13:38:30.324 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-43.142.252.113_8848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-06-08 13:38:30.325 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-43.142.252.113_8848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-06-08 13:38:30.325 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-06-08 13:38:30.327 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-43.142.252.113_8848] [subscribe] common.yaml+DEFAULT_GROUP
2025-06-08 13:38:30.327 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-43.142.252.113_8848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-06-08 13:38:30.327 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-06-08 13:38:30.636 [nacos-grpc-client-executor-43.142.252.113-21] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Receive server push request, request = NotifySubscriberRequest, requestId = 845
2025-06-08 13:38:30.637 [nacos-grpc-client-executor-43.142.252.113-21] INFO  com.alibaba.nacos.client.naming - new ips(1) service: DEFAULT_GROUP@@iot-cloud-gateway -> [{"instanceId":"10.20.221.62#8080#DEFAULT#DEFAULT_GROUP@@iot-cloud-gateway","ip":"10.20.221.62","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@iot-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
2025-06-08 13:38:30.638 [nacos-grpc-client-executor-43.142.252.113-21] INFO  com.alibaba.nacos.client.naming - current ips:(2) service: DEFAULT_GROUP@@iot-cloud-gateway -> [{"instanceId":"10.20.221.62#8080#DEFAULT#DEFAULT_GROUP@@iot-cloud-gateway","ip":"10.20.221.62","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@iot-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000},{"instanceId":"10.20.10.229#8080#DEFAULT#DEFAULT_GROUP@@iot-cloud-gateway","ip":"10.20.10.229","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@iot-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
2025-06-08 13:38:30.641 [nacos-grpc-client-executor-43.142.252.113-21] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Ack server push request, request = NotifySubscriberRequest, requestId = 845
2025-06-08 13:38:30.726 [nacos-grpc-client-executor-43.142.252.113-22] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Receive server push request, request = NotifySubscriberRequest, requestId = 847
2025-06-08 13:38:30.727 [nacos-grpc-client-executor-43.142.252.113-22] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Ack server push request, request = NotifySubscriberRequest, requestId = 847
2025-06-08 13:38:30.730 [nacos-grpc-client-executor-43.142.252.113-23] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Receive server push request, request = NotifySubscriberRequest, requestId = 848
2025-06-08 13:38:30.730 [nacos-grpc-client-executor-43.142.252.113-23] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Ack server push request, request = NotifySubscriberRequest, requestId = 848
2025-06-08 13:38:30.732 [nacos-grpc-client-executor-43.142.252.113-24] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Receive server push request, request = NotifySubscriberRequest, requestId = 849
2025-06-08 13:38:30.733 [nacos-grpc-client-executor-43.142.252.113-24] INFO  com.alibaba.nacos.common.remote.client - [26753631-9385-4e58-b781-b596fda6063d] Ack server push request, request = NotifySubscriberRequest, requestId = 849
2025-06-08 13:39:10.996 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-06-08 13:39:11.064 [main] INFO  top.dl.UserApplication - Starting UserApplication using Java 17.0.6 with PID 19488 (E:\桌面\iot-cloud-group2\iot-cloud-user\target\classes started by tyx in E:\桌面\iot-cloud-group2)
2025-06-08 13:39:11.066 [main] INFO  top.dl.UserApplication - No active profile set, falling back to 1 default profile: "default"
2025-06-08 13:39:11.121 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=common.yaml, group=DEFAULT_GROUP] success
2025-06-08 13:39:11.122 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=datasource.yaml, group=DEFAULT_GROUP] success
2025-06-08 13:39:12.676 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-06-08 13:39:12.680 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-06-08 13:39:12.733 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 33 ms. Found 0 Redis repository interfaces.
2025-06-08 13:39:13.082 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=6d782f41-ab7e-3806-aaa0-5bdcdd9b3fdc
2025-06-08 13:39:14.273 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8082 (http)
2025-06-08 13:39:14.277 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [2.0.5] using APR version [1.7.4].
2025-06-08 13:39:14.285 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.10 1 Aug 2023]
2025-06-08 13:39:14.296 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2025-06-08 13:39:14.298 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-06-08 13:39:14.298 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.26]
2025-06-08 13:39:14.387 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-06-08 13:39:14.387 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3263 ms
2025-06-08 13:39:14.698 [main] INFO  org.redisson.Version - Redisson 3.21.3
2025-06-08 13:39:15.248 [redisson-netty-2-6] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 43.142.252.113/43.142.252.113:6379
2025-06-08 13:39:16.056 [redisson-netty-2-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for 43.142.252.113/43.142.252.113:6379
2025-06-08 13:39:16.424 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-06-08 13:39:16.671 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@328b2c2a
2025-06-08 13:39:16.673 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-06-08 13:39:16.674 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-06-08 13:39:16.674 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-06-08 13:39:17.780 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Found 2 AuthenticationProvider beans, with names [daoAuthenticationProvider, mobileAuthenticationProvider]. Global Authentication Manager will not be configured with AuthenticationProviders. Consider publishing a single AuthenticationProvider bean, or wiring your Providers directly using the DSL.
2025-06-08 13:39:17.781 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2025-06-08 13:39:19.347 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-06-08 13:39:20.970 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2025-06-08 13:39:20.980 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8082 (http) with context path '/'
2025-06-08 13:39:20.989 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-06-08 13:39:20.989 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-06-08 13:39:20.989 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-06-08 13:39:20.995 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-06-08 13:39:21.000 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-06-08 13:39:21.001 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-06-08 13:39:21.092 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 25d4bd7a-c107-4a06-a495-37567f0bd0ff
2025-06-08 13:39:21.095 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->25d4bd7a-c107-4a06-a495-37567f0bd0ff
2025-06-08 13:39:21.095 [main] INFO  com.alibaba.nacos.common.remote.client - [25d4bd7a-c107-4a06-a495-37567f0bd0ff] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
